"DATE","TIME PERIOD","Long-term interest rate for convergence purposes - Euro (IRS.M.AT.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.BE.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.BG.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.CY.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.DE.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.EE.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.ES.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.FI.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.FR.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.GR.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.HR.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.I10.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.IE.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.IT.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.LT.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.LU.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.LV.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.MT.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.NL.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.PT.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.SI.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.SK.L.L40.CI.0000.EUR.N.Z)","Long-term interest rate for convergence purposes - Euro (IRS.M.U2.L.L40.CI.0000.EUR.N.Z)"
"2001-05-31","2001May","5.34","5.38","","7.71","5.05","","5.36","5.29","5.21","5.54","","","5.28","5.45","8.46","5.30","7.54","6.11","5.22","5.42","","8.02","5.26"
"2001-06-30","2001Jun","5.27","5.33","","7.70","5.00","","5.33","5.26","5.15","5.48","","","5.23","5.40","8.46","5.15","7.60","6.14","5.17","5.38","","8.05","5.20"
"2001-07-31","2001Jul","5.29","5.35","","7.69","5.02","","5.35","5.27","5.15","5.51","","","5.23","5.42","8.46","5.05","7.75","6.17","5.17","5.39","","8.04","5.22"
"2001-08-31","2001Aug","5.10","5.15","","7.55","4.82","","5.16","5.06","4.95","5.33","","","5.01","5.22","8.01","4.81","7.66","6.29","4.98","5.19","","7.99","5.02"
"2001-09-30","2001Sep","5.08","5.14","","7.55","4.81","","5.14","5.06","4.94","5.31","","","5.01","5.20","7.99","4.67","7.58","6.30","4.98","5.17","","8.10","5.01"
"2001-10-31","2001Oct","4.85","4.89","","7.55","4.60","","4.91","4.83","4.72","5.07","","","4.77","4.96","7.62","4.41","7.48","6.30","4.77","4.92","","8.08","4.78"
"2001-11-30","2001Nov","4.70","4.75","","7.55","4.45","","4.76","4.69","4.57","4.90","","","4.63","4.80","6.28","4.29","7.08","6.27","4.62","4.76","","7.97","4.63"
"2001-12-31","2001Dec","4.95","4.97","","7.55","4.74","","4.97","4.98","4.87","5.13","","","4.93","5.05","6.34","4.51","6.93","6.24","4.89","5.01","","7.75","4.90"
"2002-01-31","2002Jan","5.06","5.08","","7.55","4.86","","5.05","5.05","4.93","5.24","","","5.02","5.14","6.47","4.84","6.35","6.18","4.97","5.08","","7.41","4.99"
"2002-02-28","2002Feb","5.12","5.15","","7.11","4.92","","5.11","5.10","4.99","5.31","","","5.20","5.20","6.43","4.91","5.98","6.12","5.03","5.15","","7.32","5.05"
"2002-03-31","2002Mar","5.36","5.37","","5.37","5.16","","5.34","5.33","5.24","5.50","","","5.42","5.41","5.92","5.16","5.80","6.04","5.27","5.39","9.62","7.37","5.29"
"2002-04-30","2002Apr","5.35","5.37","","5.37","5.15","","5.34","5.32","5.24","5.51","","","5.41","5.40","6.15","5.19","5.78","5.88","5.25","5.39","9.52","7.47","5.28"
"2002-05-31","2002May","5.37","5.38","","5.37","5.17","","5.36","5.40","5.26","5.52","","","5.41","5.41","6.15","5.15","5.59","5.85","5.31","5.40","9.22","7.68","5.30"
"2002-06-30","2002Jun","5.22","5.24","","5.37","5.02","","5.23","5.26","5.11","5.37","","","5.25","5.26","6.10","5.09","5.38","5.83","5.16","5.26","9.19","7.83","5.15"
"2002-07-31","2002Jul","5.06","5.09","","5.37","4.87","","5.07","5.10","4.96","5.21","","","5.11","5.11","6.00","4.87","5.34","5.77","4.99","5.12","9.08","7.64","5.00"
"2002-08-31","2002Aug","4.77","4.80","","5.37","4.59","","4.78","4.81","4.67","4.95","","","4.84","4.83","6.00","4.70","5.34","5.74","4.71","4.85","8.94","7.24","4.72"
"2002-09-30","2002Sep","4.57","4.60","","5.37","4.38","","4.57","4.61","4.46","4.73","","","4.63","4.62","5.92","4.33","5.14","5.74","4.50","4.63","8.91","6.60","4.51"
"2002-10-31","2002Oct","4.64","4.66","","5.37","4.46","","4.63","4.68","4.55","4.79","","","4.70","4.76","5.87","4.11","4.88","5.56","4.58","4.70","8.90","6.11","4.60"
"2002-11-30","2002Nov","4.62","4.64","","5.37","4.48","","4.60","4.66","4.53","4.76","","","4.67","4.74","5.87","4.11","4.79","5.57","4.56","4.66","7.10","5.43","4.58"
"2002-12-31","2002Dec","4.43","4.46","","5.37","4.33","","4.43","4.45","4.38","4.58","","","4.46","4.55","5.87","3.97","4.53","5.55","4.36","4.45","6.65","5.12","4.41"
"2003-01-31","2003Jan","4.22","4.28","7.20","5.29","4.18","","4.24","4.26","4.22","4.43","","4.29","4.27","4.38","5.85","3.62","4.62","5.54","4.19","4.27","6.65","4.98","4.25"
"2003-02-28","2003Feb","4.01","4.11","6.93","4.83","3.95","","4.01","4.05","4.01","4.24","","4.07","4.06","4.16","5.67","3.55","4.77","5.51","3.97","4.04","6.65","4.92","4.03"
"2003-03-31","2003Mar","4.03","4.15","6.93","4.83","4.00","","4.04","4.09","4.10","4.26","","4.13","4.09","4.19","5.67","3.55","4.99","5.40","4.01","4.08","6.65","5.01","4.08"
"2003-04-30","2003Apr","4.16","4.29","6.79","4.80","4.15","","4.19","4.23","4.22","4.38","","4.26","4.22","4.31","5.65","3.55","4.99","5.25","4.23","4.18","6.65","4.90","4.22"
"2003-05-31","2003May","3.85","3.95","6.78","4.63","3.82","","3.88","3.91","3.89","4.02","","3.95","3.89","4.04","5.63","3.55","4.95","5.14","3.91","3.91","6.65","4.72","3.90"
"2003-06-30","2003Jun","3.76","3.74","6.78","4.63","3.62","","3.69","3.70","3.69","3.81","","3.76","3.69","3.82","5.50","2.85","4.89","5.11","3.72","3.77","6.65","4.70","3.70"
"2003-07-31","2003Jul","4.06","4.06","5.95","4.59","3.97","","4.03","4.01","4.01","4.12","","4.06","4.01","4.13","5.38","2.85","4.78","4.95","4.04","4.10","6.65","4.80","4.03"
"2003-08-31","2003Aug","4.22","4.22","5.91","4.59","4.13","","4.19","4.18","4.16","4.29","","4.22","4.17","4.29","5.04","3.18","4.80","4.78","4.19","4.26","6.65","4.92","4.19"
"2003-09-30","2003Sep","4.24","4.25","5.91","4.59","4.17","","4.21","4.20","4.23","4.32","","4.25","4.19","4.31","5.04","3.22","4.96","4.73","4.21","4.29","6.65","5.02","4.23"
"2003-10-31","2003Oct","4.32","4.31","6.06","4.64","4.22","","4.27","4.26","4.28","4.38","","4.31","4.25","4.38","4.82","3.20","4.98","4.68","4.27","4.36","6.16","5.08","4.28"
"2003-11-30","2003Nov","4.44","4.43","6.06","4.75","4.35","","4.40","4.39","4.41","4.51","","4.44","4.39","4.51","4.81","3.38","5.01","4.70","4.41","4.48","5.54","5.36","4.41"
"2003-12-31","2003Dec","4.38","4.38","6.06","4.75","4.29","","4.34","4.33","4.34","4.45","","4.38","4.36","4.46","4.81","3.29","5.07","4.71","4.33","4.40","5.27","5.42","4.35"
"2004-01-31","2004Jan","4.27","4.26","6.06","4.75","4.17","","4.19","4.16","4.20","4.37","","4.24","4.20","4.32","4.81","3.01","5.06","4.71","4.18","4.25","5.14","5.16","4.22"
"2004-02-29","2004Feb","4.23","4.26","5.54","4.79","4.11","","4.15","4.11","4.14","4.35","","4.21","4.15","4.34","4.81","2.94","5.05","4.70","4.12","4.19","5.01","5.11","4.18"
"2004-03-31","2004Mar","4.05","4.07","5.48","5.17","3.91","","4.01","3.92","3.98","4.17","","4.03","3.97","4.17","4.64","2.69","4.98","4.70","3.93","4.00","4.99","5.09","4.00"
"2004-04-30","2004Apr","4.24","4.26","5.36","5.17","4.10","","4.20","4.10","4.18","4.35","","4.22","4.17","4.35","4.55","2.77","4.89","4.65","4.13","4.25","4.83","5.06","4.19"
"2004-05-31","2004May","4.37","4.40","5.30","5.17","4.25","","4.33","4.25","4.34","4.49","","4.37","4.31","4.49","4.46","3.05","4.95","4.65","4.37","4.42","4.77","5.13","4.35"
"2004-06-30","2004Jun","4.42","4.46","5.30","5.49","4.31","","4.39","4.48","4.39","4.55","","4.43","4.38","4.54","4.47","3.12","4.93","4.65","4.42","4.47","4.69","5.09","4.41"
"2004-07-31","2004Jul","4.31","4.34","5.30","6.58","4.24","","4.28","4.37","4.27","4.44","","4.33","4.27","4.44","4.58","3.04","4.89","4.65","4.31","4.35","4.64","5.03","4.31"
"2004-08-31","2004Aug","4.15","4.18","5.30","6.58","4.08","","4.15","4.21","4.11","4.28","","4.17","4.09","4.28","4.57","2.86","4.88","4.70","4.15","4.18","4.66","5.02","4.15"
"2004-09-30","2004Sep","4.09","4.11","5.30","6.58","4.02","","4.08","4.14","4.09","4.22","","4.13","4.04","4.25","4.56","2.83","4.87","4.70","4.09","4.12","4.63","5.04","4.10"
"2004-10-31","2004Oct","3.97","3.98","5.24","6.58","3.89","","3.97","4.01","3.98","4.11","","4.01","3.92","4.13","4.38","2.69","4.63","4.71","3.96","3.99","4.47","5.08","3.98"
"2004-11-30","2004Nov","3.84","3.85","5.13","6.45","3.78","","3.85","3.89","3.86","3.97","","3.89","3.80","4.00","4.25","2.59","4.58","4.70","3.85","3.86","4.30","4.92","3.86"
"2004-12-31","2004Dec","3.63","3.66","5.01","6.26","3.58","","3.64","3.68","3.64","3.77","","3.68","3.62","3.79","3.95","2.54","4.58","4.70","3.63","3.64","4.07","4.58","3.65"
"2005-01-31","2005Jan","3.56","3.59","4.48","6.13","3.56","","3.59","3.60","3.58","3.69","","3.62","3.52","3.71","3.85","2.55","4.29","4.71","3.56","3.56","3.87","4.04","3.60"
"2005-02-28","2005Feb","3.55","3.57","4.21","6.06","3.54","","3.58","3.57","3.60","3.69","","3.60","3.51","3.68","3.80","2.56","4.03","4.72","3.55","3.55","3.92","3.80","3.59"
"2005-03-31","2005Mar","3.70","3.76","4.17","5.89","3.70","","3.74","3.72","3.75","3.92","","3.75","3.66","3.84","3.73","2.58","3.94","4.72","3.69","3.70","3.88","3.60","3.74"
"2005-04-30","2005Apr","3.50","3.60","4.16","5.87","3.48","","3.53","3.51","3.54","3.76","","3.55","3.46","3.65","3.82","2.45","3.87","4.71","3.48","3.50","3.95","3.76","3.54"
"2005-05-31","2005May","3.41","3.43","4.16","5.84","3.30","","3.36","3.33","3.38","3.60","","3.40","3.28","3.55","3.87","2.28","3.87","4.66","3.30","3.35","3.92","3.54","3.38"
"2005-06-30","2005Jun","3.23","3.26","3.90","5.13","3.13","","3.18","3.16","3.20","3.44","","3.24","3.13","3.41","3.78","2.12","3.87","4.56","3.13","3.19","3.90","3.36","3.22"
"2005-07-31","2005Jul","3.27","3.30","3.68","4.84","3.20","","3.22","3.18","3.27","3.46","","3.29","3.18","3.44","3.61","2.17","3.87","4.55","3.27","3.35","3.78","3.22","3.28"
"2005-08-31","2005Aug","3.28","3.31","3.66","4.84","3.23","","3.23","3.21","3.30","3.47","","3.31","3.22","3.45","3.50","2.25","3.87","4.43","3.28","3.39","3.79","3.24","3.30"
"2005-09-30","2005Sep","3.12","3.14","3.60","4.81","3.07","","3.09","3.05","3.13","3.30","","3.15","3.04","3.29","3.50","2.20","3.87","4.41","3.12","3.23","3.74","3.13","3.14"
"2005-10-31","2005Oct","3.27","3.30","3.49","4.22","3.24","","3.28","3.19","3.29","3.45","","3.31","3.19","3.44","3.50","2.42","3.87","4.41","3.28","3.39","3.62","3.25","3.30"
"2005-11-30","2005Nov","3.48","3.49","3.49","4.22","3.45","","3.48","3.40","3.50","3.67","","3.51","3.40","3.66","3.64","2.65","3.56","4.39","3.48","3.58","3.62","3.70","3.51"
"2005-12-31","2005Dec","3.36","3.39","3.49","4.09","3.34","","3.37","3.30","3.38","3.57","4.42","3.41","3.36","3.55","3.79","2.74","3.59","4.39","3.35","3.46","3.69","3.62","3.40"
"2006-01-31","2006Jan","3.33","3.37","3.66","3.96","3.32","","3.33","3.28","3.34","3.60","4.03","3.39","3.32","3.54","3.62","2.82","3.60","4.39","3.33","3.45","3.73","3.59","3.38"
"2006-02-28","2006Feb","3.48","3.54","3.68","3.96","3.47","","3.48","3.44","3.51","3.77","3.93","3.54","3.47","3.70","3.53","2.82","3.60","4.38","3.48","3.60","3.72","3.75","3.53"
"2006-03-31","2006Mar","3.65","3.70","3.90","3.97","3.64","","3.66","3.62","3.69","3.95","3.91","3.72","3.65","3.92","3.75","2.82","3.60","4.35","3.66","3.77","3.80","4.01","3.72"
"2006-04-30","2006Apr","3.92","3.96","3.96","4.07","3.89","","3.92","3.88","3.95","4.23","4.20","3.98","3.90","4.22","3.92","2.82","3.60","4.19","3.92","4.03","3.73","4.27","3.98"
"2006-05-31","2006May","4.03","4.03","4.34","4.07","3.96","","3.99","3.94","4.00","4.30","4.44","4.05","3.96","4.29","4.13","3.08","3.60","4.24","3.96","4.07","3.73","4.50","4.04"
"2006-06-30","2006Jun","4.03","4.02","4.35","4.03","3.96","","3.99","4.02","4.01","4.31","4.51","4.06","3.98","4.30","4.34","3.38","4.14","4.27","3.97","4.10","3.86","4.66","4.05"
"2006-07-31","2006Jul","4.05","4.04","4.43","4.21","4.01","","4.02","4.07","4.03","4.33","4.64","4.10","4.00","4.31","4.28","3.49","4.32","4.31","3.99","4.14","3.86","5.42","4.08"
"2006-08-31","2006Aug","3.92","3.92","4.66","4.28","3.88","","3.89","3.94","3.90","4.19","4.64","3.98","3.88","4.17","4.28","3.58","4.36","4.34","3.90","4.06","3.92","5.13","3.95"
"2006-09-30","2006Sep","3.79","3.79","4.40","4.28","3.75","","3.76","3.80","3.77","4.06","4.69","3.84","3.76","4.04","4.28","3.67","4.38","4.34","3.78","3.93","3.98","4.79","3.83"
"2006-10-31","2006Oct","3.83","3.83","4.26","4.26","3.79","","3.81","3.84","3.81","4.08","4.75","3.88","3.78","4.07","4.28","3.67","4.55","4.34","3.82","3.98","4.02","4.42","3.86"
"2006-11-30","2006Nov","3.76","3.76","4.38","4.26","3.71","","3.75","3.75","3.74","3.98","4.70","3.80","3.72","3.97","4.28","3.72","4.95","4.34","3.75","3.89","3.99","4.25","3.79"
"2006-12-31","2006Dec","3.81","3.82","4.18","4.26","3.77","","3.82","3.82","3.81","4.04","4.72","3.87","3.76","4.04","4.28","3.77","4.90","4.33","3.82","3.96","3.90","4.15","3.85"
"2007-01-31","2007Jan","4.06","4.06","4.27","4.36","4.02","","4.07","4.05","4.07","4.28","4.75","4.11","4.04","4.26","4.28","3.83","4.92","4.34","4.05","4.18","4.23","4.25","4.10"
"2007-02-28","2007Feb","4.09","4.11","4.24","4.42","4.05","","4.10","4.08","4.10","4.30","4.67","4.13","4.07","4.28","4.28","3.91","5.07","4.38","4.07","4.19","4.34","4.28","4.12"
"2007-03-31","2007Mar","3.99","4.01","4.22","4.47","3.94","","4.01","3.98","4.00","4.20","4.48","4.03","3.97","4.18","4.24","4.02","5.14","4.38","3.98","4.10","4.34","4.24","4.02"
"2007-04-30","2007Apr","4.21","4.22","4.28","4.44","4.15","","4.21","4.20","4.21","4.40","4.47","4.24","4.19","4.37","4.18","4.26","5.52","4.44","4.19","4.30","4.41","4.26","4.23"
"2007-05-31","2007May","4.33","4.34","4.26","4.44","4.28","","4.34","4.33","4.34","4.51","4.63","4.37","4.32","4.49","4.36","4.63","6.03","4.61","4.33","4.44","4.49","4.40","4.36"
"2007-06-30","2007Jun","4.63","4.64","4.57","4.44","4.56","","4.62","4.62","4.62","4.80","4.88","4.65","4.62","4.77","4.57","4.85","5.62","5.12","4.61","4.75","4.79","4.66","4.64"
"2007-07-31","2007Jul","4.59","4.62","4.79","4.44","4.50","","4.60","4.59","4.58","4.79","5.04","4.61","4.59","4.76","4.89","4.84","5.28","5.18","4.56","4.73","4.72","4.70","4.60"
"2007-08-31","2007Aug","4.38","4.44","4.79","4.44","4.30","","4.40","4.39","4.39","4.62","5.10","4.43","4.40","4.58","4.80","4.68","5.32","4.94","4.38","4.56","4.82","4.65","4.42"
"2007-09-30","2007Sep","4.33","4.39","4.44","4.45","4.22","","4.36","4.34","4.36","4.56","5.15","4.38","4.32","4.57","4.72","4.64","5.21","4.85","4.34","4.50","4.69","4.61","4.37"
"2007-10-31","2007Oct","4.40","4.42","4.59","4.60","4.28","","4.38","4.38","4.40","4.58","5.22","4.42","4.39","4.59","4.72","4.63","5.06","4.92","4.38","4.52","4.59","4.64","4.41"
"2007-11-30","2007Nov","4.21","4.28","4.94","4.60","4.09","","4.25","4.22","4.23","4.43","5.37","4.27","4.31","4.45","4.57","4.56","5.12","4.72","4.21","4.36","4.40","4.59","4.25"
"2007-12-31","2007Dec","4.35","4.41","5.08","4.60","4.21","","4.35","4.34","4.35","4.53","5.44","4.39","4.45","4.54","4.94","4.68","5.10","4.81","4.34","4.47","4.55","4.61","4.36"
"2008-01-31","2008Jan","4.22","4.25","5.07","4.60","4.03","","4.18","4.14","4.15","4.40","5.55","4.22","4.25","4.40","4.73","4.47","5.71","4.63","4.13","4.31","4.39","4.48","4.19"
"2008-02-29","2008Feb","4.18","4.23","5.24","4.60","3.95","","4.15","4.06","4.08","4.36","5.78","4.16","4.21","4.35","4.51","4.42","5.11","4.60","4.05","4.27","4.32","4.36","4.13"
"2008-03-31","2008Mar","4.14","4.23","4.85","4.60","3.80","","4.12","4.00","4.02","4.42","5.83","4.10","4.17","4.38","4.36","4.37","5.25","4.49","3.97","4.36","4.33","4.34","4.07"
"2008-04-30","2008Apr","4.34","4.37","4.80","4.60","4.04","","4.32","4.22","4.27","4.54","5.79","4.30","4.44","4.53","4.59","4.55","5.93","4.77","4.21","4.52","4.47","4.46","4.28"
"2008-05-31","2008May","4.48","4.51","4.95","4.60","4.20","","4.43","4.47","4.41","4.74","5.71","4.45","4.58","4.70","4.80","4.67","5.93","4.91","4.36","4.60","4.61","4.52","4.43"
"2008-06-30","2008Jun","4.80","4.84","5.17","4.60","4.52","","4.79","4.78","4.73","5.17","5.76","4.80","4.91","5.11","5.33","4.98","6.25","5.26","4.73","4.96","4.95","4.94","4.78"
"2008-07-31","2008Jul","4.78","4.85","5.17","4.60","4.49","","4.80","4.77","4.69","5.15","5.81","4.78","4.92","5.10","5.49","5.01","6.57","5.28","4.69","4.95","5.02","5.06","4.76"
"2008-08-31","2008Aug","4.48","4.58","5.17","4.60","4.20","","4.56","4.47","4.40","4.87","5.87","4.51","4.59","4.81","5.47","4.78","6.60","5.12","4.40","4.69","4.68","4.95","4.48"
"2008-09-30","2008Sep","4.46","4.56","5.17","4.60","4.09","","4.57","4.43","4.36","4.88","5.94","4.47","4.56","4.80","5.45","4.84","6.60","5.04","4.35","4.66","4.68","4.98","4.43"
"2008-10-31","2008Oct","4.33","4.46","5.17","4.60","3.88","","4.47","4.33","4.18","4.93","6.26","4.35","4.55","4.78","5.40","4.68","6.60","4.81","4.23","4.56","4.66","4.95","4.31"
"2008-11-30","2008Nov","4.19","4.26","6.00","4.60","3.56","","4.15","4.09","3.98","5.09","7.07","4.17","4.56","4.74","8.16","4.35","7.60","4.61","3.96","4.35","4.61","4.92","4.10"
"2008-12-31","2008Dec","3.90","3.87","7.76","4.60","3.05","","3.86","3.72","3.54","5.08","7.13","3.82","4.57","4.47","9.00","4.17","9.03","4.17","3.65","4.00","4.56","4.72","3.73"
"2009-01-31","2009Jan","4.00","4.13","7.14","4.60","3.07","","4.15","3.87","3.60","5.60","6.83","3.96","5.20","4.62","13.95","4.18","10.64","4.35","3.76","4.32","4.70","4.69","3.88"
"2009-02-28","2009Feb","4.21","4.24","7.09","4.60","3.13","","4.23","3.93","3.68","5.70","6.82","4.01","5.65","4.54","14.50","4.33","11.50","4.53","3.80","4.52","4.87","4.76","3.94"
"2009-03-31","2009Mar","4.16","4.03","7.73","4.60","3.02","","4.06","3.81","3.65","5.87","7.81","3.94","5.76","4.46","14.50","4.30","11.32","4.58","3.66","4.68","4.71","4.71","3.85"
"2009-04-30","2009Apr","4.04","3.93","7.24","4.60","3.13","","4.01","3.78","3.66","5.50","8.40","3.94","5.34","4.36","14.50","4.54","11.15","4.63","3.77","4.53","4.77","4.93","3.84"
"2009-05-31","2009May","4.10","4.03","7.08","4.60","3.37","","4.06","3.91","3.80","5.22","8.44","4.04","5.27","4.42","14.50","4.59","11.09","4.71","3.85","4.29","4.76","5.03","3.95"
"2009-06-30","2009Jun","4.32","4.12","7.30","4.60","3.47","","4.25","3.98","3.90","5.33","8.23","4.18","5.73","4.61","14.50","4.74","12.75","4.79","3.96","4.50","4.69","5.08","4.09"
"2009-07-31","2009Jul","4.04","3.92","7.56","4.60","3.34","","4.01","3.77","3.73","4.89","8.53","3.99","5.45","4.37","14.50","4.46","12.75","4.61","3.76","4.25","4.33","5.04","3.89"
"2009-08-31","2009Aug","3.76","3.77","7.77","4.60","3.31","","3.79","3.63","3.59","4.52","8.56","3.83","4.92","4.12","14.50","4.15","12.81","4.51","3.61","3.95","4.07","4.90","3.73"
"2009-09-30","2009Sep","3.75","3.72","7.45","4.60","3.26","","3.81","3.62","3.59","4.56","8.60","3.80","4.91","4.09","14.50","3.94","13.27","4.49","3.58","3.94","3.96","4.65","3.70"
"2009-10-31","2009Oct","3.65","3.68","7.08","4.60","3.21","","3.78","3.57","3.56","4.57","8.64","3.77","4.77","4.10","14.50","3.85","13.51","4.44","3.53","3.85","3.86","4.33","3.67"
"2009-11-30","2009Nov","3.60","3.64","6.53","4.60","3.22","","3.79","3.53","3.56","4.84","6.91","3.74","4.82","4.06","14.50","3.87","13.75","4.45","3.52","3.80","3.87","4.23","3.66"
"2009-12-31","2009Dec","3.61","3.61","6.61","4.60","3.14","","3.81","3.46","3.48","5.49","6.22","3.72","4.88","4.01","9.10","3.80","13.75","4.41","3.44","3.91","3.91","4.12","3.64"
"2010-01-31","2010Jan","3.75","3.75","6.65","4.60","3.26","","3.99","3.49","3.52","6.02","5.95","3.81","4.83","4.08","8.15","3.76","13.76","4.50","3.47","4.17","4.00","4.11","3.75"
"2010-02-28","2010Feb","3.66","3.73","6.05","4.60","3.17","","3.98","3.38","3.50","6.46","5.64","3.77","4.73","4.05","7.15","3.69","13.62","4.49","3.36","4.56","3.84","4.08","3.72"
"2010-03-31","2010Mar","3.53","3.63","5.82","4.60","3.10","","3.83","3.26","3.44","6.24","6.19","3.67","4.53","3.95","5.15","3.60","10.54","4.33","3.37","4.31","3.94","4.01","3.63"
"2010-04-30","2010Apr","3.46","3.54","5.94","4.60","3.06","","3.90","3.36","3.40","7.83","6.22","3.72","4.76","4.00","5.15","3.51","10.13","4.18","3.32","4.78","3.94","3.93","3.68"
"2010-05-31","2010May","3.21","3.31","6.13","4.60","2.73","","4.08","3.03","3.08","7.97","6.10","3.56","4.86","3.99","5.15","3.17","10.13","4.14","3.02","5.02","3.82","3.82","3.52"
"2010-06-30","2010Jun","3.20","3.47","6.21","4.60","2.54","","4.56","2.92","3.07","9.10","6.29","3.63","5.31","4.10","5.15","3.01","10.12","4.13","2.90","5.54","3.83","3.73","3.60"
"2010-07-31","2010Jul","3.07","3.29","6.05","4.60","2.62","","4.43","2.85","2.99","10.34","6.56","3.62","5.32","4.03","5.15","2.98","10.00","4.13","2.85","5.49","3.87","3.93","3.60"
"2010-08-31","2010Aug","2.77","3.03","5.99","4.60","2.35","","4.04","2.62","2.68","10.70","6.48","3.37","5.30","3.80","5.15","2.65","10.00","4.01","2.56","5.31","3.67","3.73","3.34"
"2010-09-30","2010Sep","2.80","3.12","5.90","4.60","2.30","","4.09","2.58","2.68","11.34","6.44","3.42","6.14","3.86","5.15","2.67","9.97","3.90","2.52","6.08","3.64","3.59","3.39"
"2010-10-31","2010Oct","2.82","3.21","5.82","4.60","2.35","","4.04","2.63","2.72","9.57","6.41","3.39","6.42","3.80","5.15","2.73","9.24","3.90","2.58","6.05","3.56","3.67","3.36"
"2010-11-30","2010Nov","3.01","3.48","5.74","4.60","2.53","","4.69","2.82","3.00","11.52","6.43","3.77","8.22","4.18","5.15","2.94","8.99","4.12","2.79","6.91","3.77","3.80","3.75"
"2010-12-31","2010Dec","3.43","3.99","5.76","4.60","2.91","","5.38","3.19","3.34","12.01","6.47","4.15","8.45","4.60","5.15","3.32","7.55","4.42","3.16","6.53","4.11","4.06","4.12"
"2011-01-31","2011Jan","3.54","4.14","5.56","4.60","3.02","","5.38","3.27","3.44","11.73","6.55","4.20","8.75","4.73","5.15","3.30","5.38","4.51","3.23","6.95","4.29","4.16","4.22"
"2011-02-28","2011Feb","3.68","4.21","5.48","4.60","3.20","","5.26","3.41","3.60","11.40","6.57","4.30","9.10","4.74","5.15","3.45","6.17","4.60","3.41","7.34","4.26","4.24","4.31"
"2011-03-31","2011Mar","3.68","4.21","5.38","4.60","3.21","","5.25","3.45","3.61","12.44","6.25","4.37","9.67","4.88","5.15","3.47","6.49","4.68","3.42","7.80","4.30","4.32","4.39"
"2011-04-30","2011Apr","3.76","4.29","5.33","4.60","3.34","","5.33","3.57","3.69","13.86","6.10","4.51","9.79","4.84","5.12","3.58","6.47","4.73","3.65","9.19","4.53","4.33","4.54"
"2011-05-31","2011May","3.53","4.21","5.39","4.60","3.06","","5.32","3.32","3.49","15.94","6.03","4.42","10.64","4.76","5.05","3.29","6.36","4.63","3.40","9.63","4.43","4.33","4.46"
"2011-06-30","2011Jun","3.43","4.14","5.39","5.78","2.89","","5.48","3.29","3.43","16.69","6.04","4.44","11.43","4.82","5.05","3.15","5.87","4.63","3.28","10.87","4.58","4.39","4.48"
"2011-07-31","2011Jul","3.35","4.22","5.36","6.25","2.74","","5.83","3.16","3.40","16.15","6.24","4.57","12.45","5.46","5.05","3.03","5.67","4.59","3.17","12.15","4.89","4.55","4.62"
"2011-08-31","2011Aug","2.84","4.11","5.32","6.42","2.21","","5.25","2.68","2.98","15.90","6.46","4.11","9.57","5.27","5.05","2.59","5.60","4.32","2.68","10.93","4.99","4.55","4.15"
"2011-09-30","2011Sep","2.64","3.88","5.30","7.00","1.83","","5.20","2.35","2.64","17.78","6.60","4.01","8.51","5.75","5.09","2.27","5.60","4.14","2.34","11.34","4.86","4.25","4.05"
"2011-10-31","2011Oct","2.92","4.20","5.27","7.00","2.00","","5.26","2.51","2.99","18.04","6.81","4.21","8.10","5.97","5.06","2.37","5.62","4.26","2.46","11.72","5.16","4.33","4.25"
